580.8030, 0.72, 0.94, 0.70, 0.78, 0.41, 0.30, 0.42, 1.09, 2.82, -0.06, 1.83, -19.87, 1.05, -1.41, 1.06, -1.04, 0.65, 0.59, 1.07, 0.06, 0.94, 0.16, 1.17, -20.69, 2.35, 0.01, 1.06, -4.36, 1.11, 0.12, 0.69, 0.98, 0.25, 2.06, 1.05, -1.42, 1.77, -21.13, 1.04, 0.14, 0.03, 1.72, 0.01, -21.14, 0.41, 1.18, 0.46, 1.41, 0.66, 4.47, 0.71, 4.68, 0.05, 3.08, 0.00, -0.02, 1.06, 0.04, 0.69, 4.00, 0.98, 0.12, 2.92, 0.02, 4.3985, 3.5714, 0.8020, 3.0065, -1.0391, -236.4135, -9.6778, -7.1619, 2.5007, 0.4255, 0.9954, -158.2210, 0.1108, -30.0190, 0.8617, 4.3718, 3.2968, -9.6688, -243.1347, 0.9245, 0.3539, -1.7251, 3.1493, 4.2756, 19.1067, 21.6035, 1.1029, -0.0000, nan, 17.9304, 0.7870, 0.3969, 0
587.4160, 0.76, 0.92, 0.66, 0.85, 0.41, 0.30, 0.47, 1.10, 2.87, -0.01, 1.82, -19.88, 1.05, -1.45, 1.06, -1.07, 0.70, 0.60, 1.01, 0.04, 0.94, 0.18, 1.17, -20.66, 2.39, 0.02, 1.06, -4.21, 1.11, 0.14, 0.65, 0.96, 0.24, 2.19, 1.05, -1.35, 1.77, -21.14, 1.00, 0.14, 0.03, 1.75, 0.01, -21.14, 0.45, 1.25, 0.41, 1.40, 0.70, 4.26, 0.76, 4.73, 0.05, 2.88, 0.00, -0.00, 1.06, 0.01, 0.69, 3.88, 0.94, 0.19, 2.92, 0.02, 4.5899, 3.6105, 0.8117, 3.3317, -0.1732, -235.9141, -9.9407, -7.4099, 2.7109, 0.2876, 1.0888, -157.6091, 0.2789, -28.9787, 0.9874, 4.0531, 3.4375, -9.2375, -243.6315, 0.9051, 0.3324, -1.8151, 3.6690, 3.7677, 19.3822, 23.3600, 0.9807, -0.0000, nan, 17.5730, 1.1374, 0.3823, 0
594.0280, 0.77, 0.92, 0.70, 0.86, 0.37, 0.32, 0.47, 1.07, 2.88, -0.02, 1.83, -19.93, 1.05, -1.44, 1.06, -1.03, 0.70, 0.53, 1.05, 0.07, 0.94, 0.15, 1.17, -20.66, 2.35, 0.02, 1.06, -4.15, 1.11, 0.11, 0.59, 0.99, 0.24, 2.10, 1.05, -1.33, 1.78, -21.16, 1.04, 0.16, 0.03, 1.79, 0.01, -21.14, 0.51, 1.12, 0.36, 1.53, 0.70, 4.29, 0.82, 4.56, 0.05, 2.83, 0.00, -0.05, 1.05, 0.03, 0.70, 3.76, 0.93, 0.18, 2.91, 0.04, 4.6218, 3.8936, 0.7602, 3.2875, -0.3414, -237.1171, -9.8834, -7.1058, 2.4376, 0.5083, 0.8992, -157.9562, 0.3001, -28.5579, 0.7677, 3.8218, 3.2787, -9.0630, -244.8227, 1.0618, 0.3350, -1.7375, 3.7047, 3.5444, 19.6997, 24.2468, 0.9308, -0.0000, nan, 17.0429, 1.0942, 0.6960, 0
600.6410, 0.77, 0.90, 0.75, 0.81, 0.31, 0.37, 0.47, 1.09, 2.88, -0.02, 1.82, -19.89, 1.05, -1.41, 1.06, -1.02, 0.70, 0.46, 1.06, 0.06, 0.99, 0.14, 1.17, -20.71, 2.29, 0.04, 1.06, -4.19, 1.16, 0.10, 0.53, 1.02, 0.24, 2.08, 1.05, -1.34, 1.78, -21.18, 1.05, 0.13, 0.03, 1.80, 0.01, -21.12, 0.52, 1.07, 0.40, 1.46, 0.71, 4.27, 0.78, 4.98, 0.05, 2.79, 0.00, -0.03, 1.05, 0.04, 0.70, 3.73, 0.93, 0.16, 2.91, 0.02, 4.5433, 3.9611, 0.7402, 3.3832, -0.3689, -236.2916, -9.6327, -7.0552, 2.0827, 0.4285, 0.9118, -158.3075, 0.5448, -28.8499, 0.7628, 3.5275, 3.2429, -9.1365, -245.4028, 0.8603, 0.3355, -1.6316, 3.5982, 3.7396, 19.6192, 25.2212, 0.9231, -0.0000, nan, 16.9124, 0.9870, 0.4321, 0
607.2530, 0.77, 0.98, 0.71, 0.87, 0.35, 0.36, 0.47, 1.07, 2.88, -0.05, 1.82, -19.90, 1.05, -1.40, 1.06, -1.02, 0.70, 0.58, 1.01, 0.06, 1.05, 0.14, 1.17, -20.70, 2.23, 0.01, 1.06, -4.18, 1.22, 0.05, 0.57, 0.99, 0.24, 2.18, 1.05, -1.34, 1.78, -21.18, 1.00, 0.12, 0.03, 1.78, 0.01, -21.12, 0.52, 1.01, 0.45, 1.36, 0.71, 4.33, 0.82, 4.58, 0.05, 2.85, 0.00, -0.02, 1.05, 0.01, 0.70, 3.84, 0.93, 0.14, 2.91, 0.04, 4.9411, 4.0286, 0.8264, 3.2914, -0.9985, -236.2627, -9.5909, -7.0468, 2.6386, 0.3964, 0.9577, -158.1472, 0.0908, -28.8017, 0.3938, 3.6707, 3.4023, -9.1603, -244.8533, 0.7871, 0.3246, -1.7980, 3.4117, 3.9843, 19.8927, 24.4671, 0.9939, -0.0000, nan, 17.4035, 0.8692, 0.7043, 0
613.8650, 0.77, 0.98, 0.66, 0.88, 0.36, 0.34, 0.47, 1.03, 2.83, -0.09, 1.82, -19.88, 1.05, -1.38, 1.06, -1.05, 0.70, 0.61, 1.05, 0.03, 1.01, 0.14, 1.17, -20.70, 2.27, 0.05, 1.06, -4.15, 1.27, 0.09, 0.63, 0.98, 0.24, 2.31, 1.05, -1.39, 1.77, -21.13, 0.94, 0.12, 0.03, 1.66, 0.02, -21.15, 0.47, 1.10, 0.51, 1.19, 0.71, 4.45, 0.78, 4.70, 0.05, 2.92, 0.00, -0.02, 1.05, 0.03, 0.70, 4.01, 0.98, 0.16, 2.91, 0.01, 4.9319, 3.7648, 0.8017, 3.1731, -1.6956, -235.8037, -9.4756, -7.2756, 2.8047, 0.1812, 0.9216, -158.3006, 0.7573, -28.5460, 0.7635, 4.0055, 3.6111, -9.4997, -242.9018, 0.7374, 0.3161, -2.1040, 3.3529, 3.9559, 20.4552, 23.8158, 1.0300, -0.0000, nan, 18.1812, 1.0006, 0.1174, 0
620.4780, 0.77, 0.95, 0.60, 0.86, 0.36, 0.37, 0.52, 0.92, 2.77, -0.03, 1.82, -19.90, 1.05, -1.38, 1.06, -1.03, 0.70, 0.62, 1.11, 0.07, 0.95, 0.16, 1.17, -20.65, 2.33, 0.08, 1.06, -4.19, 1.34, 0.07, 0.59, 1.00, 0.24, 2.35, 1.05, -1.40, 1.77, -21.17, 0.98, 0.14, 0.03, 1.68, 0.01, -21.14, 0.51, 0.98, 0.47, 1.28, 0.71, 4.48, 0.72, 4.83, 0.05, 2.94, 0.00, -0.04, 1.05, 0.04, 0.70, 4.03, 0.98, 0.13, 2.87, 0.03, 4.7590, 3.3667, 0.8757, 3.1342, -0.5821, -236.2712, -9.4506, -7.0834, 2.8350, 0.5156, 0.9718, -157.7655, 1.1418, -28.8662, 0.5658, 3.8180, 3.6721, -9.5562, -243.4246, 0.8739, 0.3209, -1.8770, 3.2625, 3.9202, 20.5487, 22.6882, 1.0485, -0.0000, nan, 18.2764, 0.8089, 0.6394, 0
627.0900, 0.77, 0.96, 0.64, 0.86, 0.36, 0.36, 0.53, 0.90, 2.76, -0.04, 1.82, -19.88, 1.05, -1.45, 1.06, -1.04, 0.70, 0.59, 1.07, 0.11, 0.95, 0.16, 1.17, -20.63, 2.34, 0.08, 1.06, -4.22, 1.39, 0.04, 0.63, 0.92, 0.24, 2.24, 1.05, -1.38, 1.76, -21.18, 0.99, 0.14, 0.03, 1.65, 0.01, -21.16, 0.47, 1.10, 0.41, 1.38, 0.71, 4.50, 0.76, 4.64, 0.05, 2.96, 0.00, -0.01, 1.06, 0.02, 0.70, 4.01, 0.94, 0.15, 2.86, 0.04, 4.8135, 3.5769, 0.8474, 3.1235, -0.6960, -235.9769, -9.9028, -7.1665, 2.6900, 0.7750, 0.9823, -157.6378, 1.2059, -29.0524, 0.3995, 3.7530, 3.5000, -9.4459, -243.3296, 0.8967, 0.3149, -1.7496, 3.3239, 3.7146, 20.6408, 23.0003, 1.0187, -0.0000, nan, 18.1752, 0.9390, 0.7258, 0
633.7010, 0.77, 0.98, 0.69, 0.78, 0.36, 0.33, 0.58, 0.87, 2.76, -0.04, 1.82, -19.88, 1.05, -1.39, 1.06, -1.04, 0.70, 0.58, 1.06, 0.07, 0.95, 0.14, 1.17, -20.67, 2.34, 0.03, 1.06, -4.19, 1.35, 0.02, 0.59, 0.97, 0.24, 2.31, 1.05, -1.40, 1.77, -21.15, 0.99, 0.16, 0.03, 1.67, 0.01, -21.14, 0.51, 1.00, 0.46, 1.30, 0.71, 4.43, 0.72, 4.97, 0.05, 2.93, 0.00, -0.00, 1.05, 0.02, 0.70, 3.90, 0.93, 0.16, 2.86, 0.04, 4.9023, 3.5021, 0.7662, 3.2786, -0.7150, -235.9287, -9.5218, -7.1804, 2.6612, 0.4745, 0.8819, -157.9100, 0.4552, -28.8176, 0.2124, 3.7129, 3.6014, -9.5540, -243.7557, 1.0078, 0.3135, -1.8189, 3.3098, 3.8404, 20.4068, 23.2457, 1.0279, -0.0000, nan, 17.7205, 0.9607, 0.7408, 0
640.3140, 0.77, 0.96, 0.75, 0.76, 0.36, 0.32, 0.59, 0.86, 2.71, -0.02, 1.83, -19.91, 1.05, -1.35, 1.06, -1.07, 0.70, 0.51, 1.06, 0.06, 0.94, 0.16, 1.17, -20.65, 2.39, 0.04, 1.06, -4.20, 1.30, 0.05, 0.63, 0.94, 0.24, 2.32, 1.05, -1.38, 1.77, -21.17, 1.04, 0.14, 0.03, 1.71, 0.01, -21.11, 0.56, 0.90, 0.41, 1.38, 0.71, 4.36, 0.76, 4.71, 0.05, 2.89, 0.00, -0.00, 1.06, 0.02, 0.70, 3.92, 0.88, 0.16, 2.86, 0.01, 4.8374, 3.7334, 0.7526, 3.3044, -0.4124, -236.7458, -9.2416, -7.4130, 2.3507, 0.4244, 0.9673, -157.3418, 0.5967, -28.8932, 0.4541, 3.8740, 3.6183, -9.4575, -244.4860, 0.9659, 0.3195, -1.8272, 3.3013, 3.7014, 20.0229, 23.3606, 1.0176, -0.0000, nan, 17.7468, 0.9143, 0.1235, 0
646.9260, 0.77, 0.89, 0.71, 0.88, 0.36, 0.30, 0.59, 0.86, 2.70, -0.07, 1.83, -19.90, 1.05, -1.41, 1.06, -1.05, 0.70, 0.50, 1.11, 0.06, 0.94, 0.14, 1.17, -20.66, 2.45, 0.04, 1.06, -4.20, 1.34, 0.06, 0.59, 0.99, 0.24, 2.07, 1.05, -1.35, 1.78, -21.15, 1.05, 0.14, 0.03, 1.82, 0.01, -21.12, 0.57, 0.85, 0.46, 1.33, 0.71, 4.18, 0.82, 4.60, 0.05, 2.83, 0.00, -0.00, 1.05, 0.00, 0.70, 3.65, 0.87, 0.18, 2.80, 0.00, 4.4834, 4.0599, 0.7087, 3.3082, -1.2411, -237.4618, -9.6398, -7.2215, 2.2994, 0.4348, 0.8789, -157.7330, 0.6328, -28.9247, 0.5132, 3.7915, 3.2308, -9.1965, -244.7763, 0.9578, 0.3646, -1.9218, 3.1748, 3.9394, 19.2283, 24.5165, 0.9480, -0.0000, nan, 16.5438, 1.0008, 0.0206, 0
653.5380, 0.77, 0.95, 0.76, 0.81, 0.41, 0.27, 0.59, 0.86, 2.65, -0.03, 1.83, -19.85, 1.05, -1.33, 1.06, -1.02, 0.70, 0.53, 1.16, 0.08, 0.99, 0.12, 1.16, -20.66, 2.46, 0.04, 1.06, -4.20, 1.39, 0.01, 0.63, 0.95, 0.24, 2.16, 1.05, -1.29, 1.78, -21.14, 1.05, 0.14, 0.03, 1.80, 0.01, -21.14, 0.58, 0.87, 0.51, 1.19, 0.71, 4.18, 0.78, 5.03, 0.05, 2.81, 0.00, -0.02, 1.05, 0.00, 0.65, 3.88, 0.87, 0.15, 2.75, 0.00, 4.7676, 3.9925, 0.7071, 3.3176, -0.4938, -236.9007, -9.1414, -7.0745, 2.4440, 0.5829, 0.7996, -156.5444, 0.6393, -28.9111, 0.0855, 3.8872, 3.3742, -8.8176, -245.0059, 0.9565, 0.3482, -1.8471, 3.2788, 3.9486, 19.2134, 25.4962, 0.9076, -0.0000, nan, 16.3414, 0.8267, 0.0034, 0
660.1500, 0.77, 0.97, 0.71, 0.80, 0.37, 0.33, 0.59, 0.86, 2.59, -0.00, 1.83, -19.83, 1.05, -1.39, 1.06, -1.07, 0.70, 0.56, 1.22, 0.08, 0.95, 0.14, 1.17, -20.66, 2.41, 0.02, 1.06, -4.42, 1.35, 0.03, 0.68, 0.87, 0.24, 2.24, 1.05, -1.33, 1.77, -21.19, 1.00, 0.14, 0.03, 1.75, 0.01, -21.11, 0.58, 0.83, 0.47, 1.25, 0.71, 4.28, 0.82, 4.52, 0.05, 2.83, 0.00, -0.04, 1.05, 0.00, 0.64, 3.98, 0.92, 0.14, 2.79, 0.00, 4.8858, 3.7276, 0.7792, 3.3151, -0.0823, -235.8322, -9.5090, -7.3953, 2.5436, 0.6326, 0.8504, -156.7926, 0.3670, -30.3814, 0.3064, 3.8912, 3.5024, -9.1014, -244.2457, 0.9120, 0.3284, -1.7395, 3.1087, 3.8290, 19.6715, 24.1526, 0.9606, -0.0000, nan, 16.6054, 0.8414, 0.0006, 0
666.7620, 0.77, 0.95, 0.75, 0.72, 0.36, 0.35, 0.59, 0.79, 2.59, -0.05, 1.83, -19.87, 1.05, -1.33, 1.06, -1.03, 0.70, 0.54, 1.23, 0.05, 1.00, 0.16, 1.16, -20.63, 2.45, 0.07, 1.06, -4.35, 1.30, 0.11, 0.65, 0.96, 0.24, 2.31, 1.05, -1.41, 1.76, -21.18, 0.99, 0.14, 0.03, 1.68, 0.01, -21.12, 0.53, 0.85, 0.41, 1.47, 0.71, 4.43, 0.78, 4.52, 0.06, 3.01, 0.00, -0.02, 1.05, 0.02, 0.64, 4.23, 0.88, 0.16, 2.84, 0.00, 4.7425, 3.5194, 0.8314, 3.0543, -0.8549, -236.1630, -9.1254, -7.1034, 2.4863, 0.3731, 1.0136, -156.0441, 1.1278, -29.9565, 0.8886, 4.0422, 3.6022, -9.5914, -242.8229, 0.9030, 0.3276, -1.8157, 2.9365, 3.9617, 20.3611, 22.9267, 1.1049, -0.0000, nan, 17.5818, 0.8944, 0.0001, 0
673.3730, 0.77, 0.87, 0.71, 0.80, 0.36, 0.36, 0.54, 0.70, 2.54, 0.01, 1.84, -19.91, 1.05, -1.41, 1.06, -0.99, 0.70, 0.47, 1.28, 0.06, 1.05, 0.16, 1.14, -20.70, 2.46, 0.05, 1.06, -4.23, 1.29, 0.07, 0.64, 1.08, 0.24, 2.00, 1.05, -1.40, 1.76, -21.21, 0.99, 0.16, 0.03, 1.86, 0.01, -21.12, 0.47, 0.91, 0.41, 1.75, 0.75, 4.02, 0.72, 4.72, 0.06, 3.10, 0.00, -0.02, 1.05, 0.02, 0.64, 4.17, 0.87, 0.19, 2.90, 0.00, 4.3885, 3.7252, 0.8416, 2.4744, 0.1315, -238.2536, -9.6266, -6.8245, 2.1648, 0.4825, 1.0898, -154.3005, 0.7213, -29.1013, 0.5668, 4.4829, 3.1246, -9.5714, -243.7039, 1.0093, 0.4077, -1.8284, 2.7806, 4.6033, 19.7000, 22.1532, 1.1134, -0.0000, nan, 17.3482, 1.0918, 0.0000, 0
679.9850, 0.72, 0.85, 0.71, 0.90, 0.41, 0.31, 0.49, 0.82, 2.53, -0.05, 1.85, -19.89, 1.05, -1.38, 1.06, -0.98, 0.65, 0.41, 1.34, 0.04, 1.06, 0.13, 1.15, -20.63, 2.46, 0.07, 1.06, -4.29, 1.24, 0.06, 0.64, 1.08, 0.29, 1.37, 1.05, -1.28, 1.78, -21.24, 0.99, 0.16, 0.03, 1.99, 0.01, -21.15, 0.41, 1.18, 0.40, 1.79, 0.71, 3.90, 0.76, 4.90, 0.05, 3.02, 0.00, -0.04, 1.05, 0.00, 0.69, 3.70, 0.87, 0.22, 2.96, 0.00, 3.9722, 4.1423, 0.8199, 2.5776, -0.8000, -239.5001, -9.4758, -6.7781, 1.7565, 0.3731, 0.8728, -154.5539, 1.1869, -29.4957, 0.4945, 4.4872, 2.5167, -8.7654, -246.0704, 1.0276, 0.4430, -1.7419, 3.1427, 4.7031, 18.1447, 24.3254, 1.0153, -0.0000, nan, 16.4939, 1.2189, 0.0000, 0
686.5970, 0.76, 0.87, 0.71, 0.92, 0.47, 0.25, 0.42, 1.05, 2.48, -0.04, 1.85, -19.83, 1.05, -1.41, 1.06, -1.01, 0.60, 0.49, 1.40, 0.02, 1.01, 0.15, 1.16, -20.67, 2.46, 0.06, 1.06, -4.25, 1.18, 0.08, 0.69, 0.96, 0.25, 1.79, 1.05, -1.25, 1.78, -21.21, 0.94, 0.19, 0.03, 1.98, 0.01, -21.09, 0.40, 1.35, 0.45, 1.53, 0.66, 4.13, 0.77, 5.13, 0.05, 2.87, 0.00, -0.02, 1.06, 0.05, 0.74, 3.35, 0.87, 0.22, 2.92, 0.00, 4.3438, 4.2118, 0.7616, 2.8924, -0.6687, -238.3315, -9.6788, -7.0006, 1.8811, 0.2153, 1.0163, -156.0494, 0.9978, -29.2175, 0.5907, 4.2969, 2.8651, -8.5175, -245.8932, 1.1801, 0.3991, -1.7212, 3.5056, 4.4891, 17.7093, 25.6468, 0.9414, -0.0000, nan, 16.1959, 1.2401, 0.0000, 0
693.2090, 0.77, 0.91, 0.70, 0.89, 0.43, 0.26, 0.41, 1.21, 2.42, -0.01, 1.84, -19.91, 1.05, -1.35, 1.06, -1.02, 0.59, 0.51, 1.46, 0.07, 1.00, 0.13, 1.16, -20.66, 2.51, 0.04, 1.06, -4.22, 1.22, 0.08, 0.65, 0.96, 0.24, 2.10, 1.05, -1.27, 1.78, -21.17, 0.93, 0.17, 0.03, 1.78, 0.01, -21.12, 0.40, 1.39, 0.51, 1.22, 0.65, 4.37, 0.77, 5.06, 0.05, 2.83, 0.00, -0.05, 1.05, 0.01, 0.70, 3.62, 0.87, 0.22, 2.87, 0.02, 4.5808, 4.0662, 0.7160, 3.2584, -0.1115, -237.8391, -9.2563, -7.0376, 1.9655, 0.6734, 0.8225, -155.9035, 0.7121, -29.0746, 0.6313, 4.0407, 3.2873, -8.7039, -245.2931, 1.0050, 0.3452, -1.9044, 3.6093, 4.0354, 18.4795, 25.3493, 0.9237, -0.0000, nan, 16.6031, 1.2426, 0.3099, 0
699.8210, 0.77, 0.97, 0.75, 0.75, 0.37, 0.33, 0.41, 1.13, 2.36, -0.02, 1.83, -19.92, 1.05, -1.36, 1.06, -0.99, 0.59, 0.60, 1.47, 0.01, 0.95, 0.14, 1.16, -20.71, 2.51, 0.04, 1.06, -4.30, 1.18, 0.10, 0.69, 0.94, 0.24, 2.27, 1.05, -1.41, 1.76, -21.16, 0.98, 0.13, 0.03, 1.63, 0.01, -21.10, 0.45, 1.13, 0.47, 1.39, 0.65, 4.58, 0.82, 4.21, 0.06, 3.02, 0.00, -0.01, 1.05, 0.02, 0.70, 4.02, 0.87, 0.19, 2.86, 0.04, 4.8677, 3.6587, 0.7818, 3.0561, -0.2733, -237.0666, -9.2999, -6.8136, 2.2972, 0.1122, 0.8548, -156.1661, 0.6645, -29.6246, 0.7401, 4.2224, 3.5401, -9.6449, -242.6218, 0.8128, 0.3341, -2.0246, 3.2963, 4.2343, 19.3115, 22.4169, 1.0925, -0.0000, nan, 18.2581, 1.0555, 0.6714, 0
706.4330, 0.77, 0.89, 0.71, 0.79, 0.36, 0.37, 0.46, 0.87, 2.35, -0.04, 1.84, -19.90, 1.05, -1.34, 1.06, -0.96, 0.59, 0.50, 1.52, 0.02, 0.95, 0.16, 1.16, -20.72, 2.51, 0.02, 1.06, -4.23, 1.22, 0.10, 0.70, 1.06, 0.24, 1.98, 1.05, -1.40, 1.76, -21.18, 1.04, 0.12, 0.03, 1.82, 0.01, -21.08, 0.41, 1.11, 0.46, 1.63, 0.70, 4.15, 0.78, 4.57, 0.05, 3.12, 0.00, -0.02, 1.05, 0.02, 0.70, 4.04, 0.87, 0.16, 2.81, 0.02, 4.4963, 3.6719, 0.8708, 2.6194, -0.5549, -238.2069, -9.1989, -6.6611, 1.9077, 0.1843, 0.9622, -156.4799, 0.3837, -29.1793, 0.7900, 4.7859, 3.0883, -9.5809, -243.2885, 0.8177, 0.4088, -1.9516, 2.9262, 4.9266, 18.7708, 23.1378, 1.1175, -0.0000, nan, 18.2901, 0.9301, 0.4156, 0
713.0450, 0.82, 0.77, 0.71, 0.88, 0.36, 0.35, 0.42, 0.88, 2.40, -0.02, 1.85, -19.87, 1.05, -1.36, 1.06, -0.98, 0.63, 0.40, 1.58, 0.02, 0.94, 0.16, 1.16, -20.65, 2.56, 0.00, 1.06, -4.22, 1.18, 0.10, 0.70, 1.08, 0.29, 1.45, 1.05, -1.32, 1.78, -21.18, 1.05, 0.10, 0.04, 1.97, 0.01, -21.11, 0.45, 1.07, 0.46, 1.71, 0.75, 3.64, 0.77, 4.91, 0.05, 3.05, 0.00, -0.04, 1.05, 0.04, 0.75, 3.61, 0.87, 0.19, 2.80, 0.00, 4.0829, 4.0568, 0.8091, 2.4105, -0.3539, -239.4632, -9.2904, -6.7508, 1.6455, 0.2031, 0.9807, -155.7600, 0.0639, -29.0683, 0.7660, 4.8752, 2.6710, -9.0060, -244.8714, 0.7056, 0.4566, -1.9415, 3.1224, 5.1348, 17.7946, 24.6793, 1.0399, -0.0000, nan, 17.4634, 1.0977, 0.0693, 0
719.6570, 0.78, 0.81, 0.71, 0.91, 0.41, 0.31, 0.37, 1.01, 2.41, -0.00, 1.85, -19.86, 1.05, -1.36, 1.06, -1.00, 0.59, 0.45, 1.54, 0.05, 0.89, 0.13, 1.16, -20.66, 2.62, 0.03, 1.06, -4.20, 1.17, 0.12, 0.70, 1.01, 0.25, 1.66, 1.05, -1.24, 1.77, -21.21, 1.10, 0.10, 0.03, 1.96, 0.01, -21.14, 0.46, 1.09, 0.46, 1.70, 0.71, 3.89, 0.77, 5.00, 0.05, 3.03, 0.00, -0.01, 1.05, 0.04, 0.70, 3.78, 0.87, 0.17, 2.85, 0.02, 4.1145, 4.1976, 0.8145, 2.4052, -0.0590, -239.6731, -9.3056, -6.8809, 1.7356, 0.5312, 0.7390, -155.6750, 0.5820, -28.9533, 0.8896, 4.5881, 2.6571, -8.4487, -245.0593, 0.7181, 0.4314, -1.7580, 3.2645, 5.1258, 18.0402, 25.0596, 0.9952, -0.0000, nan, 17.3275, 0.9371, 0.3214, 0
726.2690, 0.72, 0.80, 0.71, 0.92, 0.37, 0.32, 0.41, 0.97, 2.41, -0.03, 1.85, -19.86, 1.05, -1.43, 1.06, -0.97, 0.54, 0.54, 1.48, 0.03, 0.94, 0.15, 1.16, -20.68, 2.58, 0.02, 1.06, -4.32, 1.17, 0.09, 0.74, 0.97, 0.29, 1.34, 1.05, -1.26, 1.78, -21.19, 1.06, 0.17, 0.03, 1.94, 0.01, -21.14, 0.46, 1.10, 0.51, 1.50, 0.66, 4.03, 0.77, 5.03, 0.05, 2.97, 0.00, 0.02, 1.05, 0.06, 0.65, 3.80, 0.92, 0.14, 2.85, 0.02, 3.7755, 4.2210, 0.7607, 2.5544, -0.5327, -239.5363, -9.7645, -6.6723, 1.8932, 0.2479, 0.9440, -156.4142, 0.3762, -29.7191, 0.6566, 4.6893, 2.5084, -8.5845, -245.4359, 1.1421, 0.4236, -1.7277, 3.2934, 4.9856, 17.2880, 25.2728, 0.9849, 0.0000, nan, 16.0415, 0.8603, 0.3635, 0
732.8820, 0.76, 0.85, 0.71, 0.90, 0.41, 0.25, 0.41, 1.04, 2.46, -0.07, 1.85, -19.91, 1.05, -1.34, 1.06, -1.03, 0.58, 0.51, 1.42, 0.05, 0.99, 0.14, 1.16, -20.66, 2.53, 0.04, 1.06, -4.34, 1.12, 0.11, 0.75, 0.88, 0.25, 1.76, 1.05, -1.26, 1.79, -20.81, 1.05, 0.14, 0.03, 1.89, 0.01, -21.09, 0.46, 1.23, 0.57, 1.20, 0.70, 3.91, 0.77, 5.14, 0.05, 2.83, 0.00, -0.01, 1.05, 0.04, 0.69, 3.57, 0.97, 0.14, 2.86, 0.05, 4.2304, 4.1484, 0.6695, 2.8074, -1.1596, -239.3378, -9.1565, -7.0981, 1.9039, 0.4991, 0.9193, -155.7836, 0.6085, -29.8661, 0.8323, 4.2973, 2.8117, -8.6176, -242.1593, 0.9856, 0.3798, -1.7188, 3.6876, 4.4225, 17.7599, 25.7213, 0.9255, 0.0000, nan, 15.9732, 0.8918, 0.9903, 0
739.4940, 0.77, 0.88, 0.71, 0.87, 0.37, 0.33, 0.41, 1.12, 2.42, -0.03, 1.84, -19.92, 1.05, -1.34, 1.06, -1.05, 0.58, 0.53, 1.36, 0.04, 0.95, 0.16, 1.16, -20.68, 2.47, 0.04, 1.06, -4.32, 1.16, 0.12, 0.71, 0.90, 0.24, 2.01, 1.05, -1.24, 1.78, -20.70, 1.05, 0.12, 0.03, 1.83, 0.01, -21.11, 0.46, 1.26, 0.53, 1.17, 0.70, 4.08, 0.77, 5.12, 0.05, 2.84, 0.00, -0.04, 1.05, 0.04, 0.65, 3.78, 0.93, 0.16, 2.86, 0.01, 4.3942, 3.9832, 0.7756, 3.0203, -0.4547, -238.7851, -9.1692, -7.2841, 2.0328, 0.3764, 0.9740, -156.0734, 0.6348, -29.7566, 0.9002, 4.1184, 3.1483, -8.4929, -239.5147, 0.8471, 0.3544, -1.8120, 3.7581, 4.0244, 18.7220, 25.7179, 0.9269, 0.0000, nan, 15.9014, 0.9528, 0.1650, 0
746.1060, 0.77, 0.95, 0.75, 0.84, 0.41, 0.29, 0.41, 1.15, 2.46, -0.02, 1.83, -19.89, 1.05, -1.37, 1.06, -1.03, 0.59, 0.54, 1.30, 0.02, 0.95, 0.14, 1.16, -20.70, 2.51, 0.06, 1.06, -4.39, 1.17, 0.10, 0.65, 0.92, 0.24, 2.17, 1.05, -1.27, 1.78, -21.28, 1.00, 0.12, 0.03, 1.74, 0.01, -21.12, 0.46, 1.26, 0.47, 1.28, 0.71, 4.28, 0.77, 4.97, 0.05, 2.84, 0.00, -0.02, 1.05, 0.01, 0.69, 3.68, 0.93, 0.14, 2.86, 0.00, 4.7527, 4.1453, 0.7636, 3.1006, -0.3435, -237.3441, -9.3996, -7.0849, 2.0543, 0.2028, 0.8800, -155.7989, 0.9245, -30.1975, 0.7849, 3.8724, 3.3865, -8.7107, -246.4696, 0.7854, 0.3341, -1.6442, 3.7641, 3.9198, 19.6651, 24.9225, 0.9514, 0.0000, nan, 16.4626, 0.8630, 0.0275, 0
752.7180, 0.77, 0.96, 0.71, 0.82, 0.37, 0.35, 0.41, 1.18, 2.51, -0.05, 1.83, -19.86, 1.05, -1.41, 1.06, -1.04, 0.59, 0.57, 1.34, 0.05, 0.95, 0.16, 1.16, -20.67, 2.47, 0.08, 1.06, -4.33, 1.12, 0.10, 0.69, 0.87, 0.24, 2.24, 1.05, -1.30, 1.77, -21.18, 0.94, 0.12, 0.03, 1.69, 0.01, -21.12, 0.46, 1.21, 0.41, 1.38, 0.71, 4.35, 0.82, 4.48, 0.05, 2.86, 0.00, -0.02, 1.05, 0.00, 0.69, 3.81, 0.88, 0.16, 2.86, 0.00, 4.8088, 3.8260, 0.8303, 3.1692, -0.8791, -236.4765, -9.6724, -7.1668, 2.1849, 0.4729, 0.9664, -155.5017, 1.2208, -29.8114, 0.7329, 3.8923, 3.5044, -8.8554, -244.4709, 0.7371, 0.3167, -1.7994, 3.6168, 3.7147, 20.0147, 23.8767, 0.9492, 0.0000, nan, 17.2352, 0.8980, 0.0046, 0
